type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulfur_dioxide_ratio
0,8.3,0.2,0.49,1.7,0.038,167.0,0.9939,3.05,0.37,10.1,1,0.2275449101796407
0,6.9,0.21,0.49,1.4,0.040999999999999995,164.0,0.9927,3.25,0.63,11.0,0,0.09146341463414634
0,8.0,0.25,0.49,9.0,0.044000000000000004,185.0,0.998,3.34,0.49,10.0,1,0.16756756756756758
0,7.9,0.28,0.49,7.7,0.045,195.0,0.9954,3.04,0.55,11.0,1,0.24615384615384617
0,7.4,0.27,0.49,1.1,0.037000000000000005,156.0,0.992,3.15,0.54,11.1,1,0.21153846153846154
0,8.1,0.3,0.49,8.1,0.037000000000000005,174.0,0.9943,3.1,0.3,11.2,1,0.14942528735632185
0,7.5,0.23,0.49,7.7,0.049,209.0,0.9941,3.14,0.3,11.1,1,0.291866028708134
0,7.3,0.26,0.49,5.0,0.027999999999999997,107.0,0.9936,3.24,0.54,10.8,1,0.29906542056074764
0,8.5,0.15,0.49,1.5,0.031,122.0,0.9932,3.03,0.4,10.3,1,0.13934426229508196
0,8.9,0.13,0.49,1.0,0.027999999999999997,24.0,0.9926,2.91,0.32,9.9,0,0.25
0,8.1,0.28,0.49,1.0,0.04,148.0,0.9936,3.13,0.41,10.0,1,0.21621621621621623
0,6.0,0.17,0.49,1.0,0.034,106.0,0.992,3.21,0.42,9.8,1,0.24528301886792453
0,7.1,0.53,0.24,0.8,0.028999999999999998,86.0,0.993,3.16,0.32,9.1,0,0.3372093023255814
0,7.2,0.16,0.49,1.3,0.037000000000000005,104.0,0.9924,3.23,0.57,10.6,1,0.25961538461538464
0,7.3,0.14,0.49,1.1,0.038,99.0,0.9928,3.2,0.72,10.6,1,0.2828282828282828
0,7.9,0.12,0.49,5.2,0.049,152.0,0.9952,3.18,0.47,10.6,1,0.21710526315789475
0,6.7,0.29,0.49,4.7,0.034,156.0,0.9945,3.13,0.45,9.9,1,0.22435897435897437
0,6.7,0.3,0.49,4.8,0.034,158.0,0.9945,3.12,0.45,9.9,1,0.22784810126582278
0,7.1,0.36,0.24,1.8,0.025,102.0,0.9903,3.34,0.59,12.8,1,0.3137254901960784
0,7.9,0.18,0.49,5.2,0.051,157.0,0.9953,3.18,0.48,10.6,1,0.22929936305732485
0,7.3,0.21,0.49,1.8,0.038,152.0,0.9912,3.32,0.44,12.6,1,0.2894736842105263
0,6.9,0.3,0.49,7.6,0.057,156.0,0.9962,3.43,0.63,11.0,1,0.16025641025641027
0,7.9,0.42,0.49,8.2,0.055999999999999994,164.0,0.9965,3.29,0.6,11.2,1,0.1951219512195122
0,6.9,0.24,0.49,1.3,0.032,148.0,0.9932,3.45,0.57,10.7,1,0.23648648648648649
0,7.6,0.23,0.49,10.0,0.036000000000000004,182.0,0.9967,3.08,0.58,9.6,1,0.24725274725274726
0,6.2,0.43,0.49,6.4,0.045,115.0,0.9963,3.27,0.57,9.0,0,0.10434782608695652
0,8.8,0.35,0.49,1.0,0.036000000000000004,56.0,0.992,2.96,0.33,10.5,0,0.25
0,9.1,0.28,0.49,2.0,0.059000000000000004,112.0,0.9958,3.15,0.46,10.1,0,0.08928571428571429
0,7.1,0.34,0.49,1.5,0.027000000000000003,126.0,0.99,3.3,0.33,12.2,1,0.20634920634920634
0,8.5,0.19,0.49,3.5,0.044000000000000004,117.0,0.9938,3.14,0.51,10.1,1,0.24786324786324787
0,7.5,0.19,0.49,1.8,0.055,110.0,0.9946,3.33,0.44,9.9,0,0.17272727272727273
0,7.4,0.3,0.49,8.2,0.055,188.0,0.9974,3.52,0.58,9.7,1,0.26063829787234044
0,6.9,0.22,0.49,7.0,0.063,168.0,0.9957,3.54,0.5,10.3,1,0.2976190476190476
0,7.8,0.26,0.49,3.1,0.045,116.0,0.9931,3.16,0.35,10.3,0,0.1810344827586207
0,8.5,0.17,0.49,8.8,0.048,108.0,0.9947,2.88,0.34,10.5,0,0.21296296296296297
0,6.2,0.27,0.49,1.4,0.05,74.0,0.9931,3.32,0.44,9.8,1,0.2702702702702703
0,7.1,0.64,0.49,1.8,0.05,128.0,0.9946,3.31,0.58,10.6,0,0.1328125
0,7.6,0.31,0.49,13.4,0.062,191.0,0.9989,3.22,0.53,9.0,0,0.2617801047120419
0,9.0,0.3,0.49,7.2,0.039,84.0,0.9938,2.94,0.32,11.5,1,0.38095238095238093
0,8.4,0.24,0.49,7.4,0.039,108.0,0.9934,3.03,0.33,11.9,1,0.42592592592592593
0,9.3,0.31,0.49,1.3,0.042,147.0,0.9948,3.11,0.46,9.8,0,0.23129251700680273
0,6.4,0.12,0.49,6.4,0.042,161.0,0.9945,3.34,0.44,10.4,1,0.30434782608695654
0,8.6,0.16,0.49,7.3,0.043,63.0,0.9953,3.13,0.59,10.5,1,0.14285714285714285
0,7.0,0.29,0.49,3.8,0.047,136.0,0.9938,2.95,0.4,9.4,1,0.27205882352941174
0,6.4,0.27,0.49,7.3,0.046,206.0,0.9956,3.24,0.43,9.2,1,0.25728155339805825
0,6.6,0.55,0.01,2.7,0.034,122.0,0.9906,3.15,0.3,11.9,0,0.45901639344262296
0,8.2,0.34,0.49,8.0,0.046,223.0,0.996,3.08,0.52,10.7,1,0.24663677130044842
0,5.6,0.39,0.24,4.7,0.034,77.0,0.9906,3.28,0.36,12.7,0,0.35064935064935066
0,5.6,0.41,0.24,1.9,0.034,53.0,0.98815,3.32,0.5,13.5,1,0.18867924528301888
0,6.7,0.41,0.01,2.8,0.048,137.0,0.9942,3.24,0.35,9.5,0,0.2846715328467153
0,7.1,0.26,0.49,2.2,0.032,113.0,0.9903,3.37,0.42,12.9,1,0.2743362831858407
0,7.5,0.32,0.49,1.7,0.031,109.0,0.9906,3.07,0.46,12.5,1,0.4036697247706422
0,5.8,0.19,0.49,4.9,0.04,118.0,0.9935,3.34,0.38,9.5,1,0.3728813559322034
0,8.1,0.2,0.49,11.8,0.048,212.0,0.9968,3.09,0.46,10.0,1,0.2169811320754717
0,8.2,0.26,0.49,5.2,0.04,100.0,0.9941,3.12,0.34,10.1,1,0.19
0,7.8,0.26,0.49,3.2,0.027000000000000003,87.0,0.9919,3.03,0.32,11.3,1,0.3218390804597701
0,8.0,0.14,0.49,1.5,0.035,120.0,0.9928,3.26,0.4,10.6,1,0.35
0,8.0,0.29,0.49,11.7,0.035,131.0,0.9958,3.14,0.34,10.8,0,0.3053435114503817
0,7.5,0.19,0.49,1.6,0.047,140.0,0.9932,3.4,0.47,10.7,1,0.3
0,6.9,0.34,0.49,7.3,0.045,206.0,0.9957,3.09,0.4,9.0,1,0.2961165048543689
0,6.2,0.2,0.49,1.6,0.065,143.0,0.9937,3.22,0.52,9.2,1,0.11888111888111888
0,6.4,0.37,0.49,13.3,0.045,243.0,0.9982,3.14,0.48,8.5,1,0.21810699588477367
0,6.2,0.22,0.49,6.0,0.028999999999999998,128.0,0.9928,3.41,0.36,11.3,1,0.2421875
0,8.9,0.32,0.49,1.6,0.05,131.0,0.9956,3.13,0.34,9.4,0,0.1297709923664122
0,6.5,0.44,0.49,7.7,0.045,169.0,0.9957,3.11,0.37,8.7,1,0.09467455621301775
0,7.0,0.14,0.49,5.9,0.053,118.0,0.9954,3.36,0.36,9.4,1,0.1864406779661017
0,9.0,0.17,0.49,1.0,0.039,131.0,0.993,3.09,0.51,10.5,1,0.3511450381679389
0,6.4,0.26,0.49,6.4,0.037000000000000005,161.0,0.9954,3.38,0.53,9.7,1,0.22981366459627328
0,9.0,0.22,0.49,10.4,0.048,195.0,0.9987,3.31,0.44,10.2,1,0.26666666666666666
0,8.2,0.2,0.49,3.5,0.057,108.0,0.9928,3.19,0.35,11.5,1,0.12962962962962962
0,7.8,0.15,0.24,7.7,0.047,98.0,0.9951,2.94,0.31,9.6,1,0.21428571428571427
0,6.9,0.25,0.24,1.8,0.053,121.0,0.993,3.23,0.7,11.4,0,0.049586776859504134
0,7.1,0.28,0.49,6.5,0.040999999999999995,111.0,0.9926,3.41,0.58,12.2,1,0.25225225225225223
0,7.4,0.19,0.49,6.7,0.037000000000000005,110.0,0.9938,3.2,0.38,11.0,1,0.13636363636363635
0,7.8,0.49,0.49,7.0,0.043,149.0,0.9952,3.21,0.33,10.0,0,0.19463087248322147
0,8.1,0.12,0.49,1.2,0.042,160.0,0.9934,3.13,0.48,9.7,1,0.26875
0,7.9,0.22,0.49,3.8,0.042,105.0,0.993,3.1,0.39,10.5,0,0.24761904761904763
0,6.4,0.22,0.49,7.5,0.054000000000000006,151.0,0.9948,3.27,0.52,10.1,1,0.2781456953642384
0,7.3,0.19,0.49,15.55,0.057999999999999996,134.0,0.9998,3.42,0.36,9.1,1,0.373134328358209
0,8.1,0.3,0.49,12.3,0.049,144.0,0.9971,3.09,0.57,10.2,1,0.3472222222222222
0,7.5,0.24,0.49,9.4,0.048,149.0,0.9962,3.17,0.59,10.5,1,0.33557046979865773
0,7.8,0.21,0.49,1.2,0.036000000000000004,99.0,0.99,3.05,0.28,12.1,1,0.20202020202020202
0,7.1,0.3,0.49,1.6,0.045,100.0,0.9942,3.4,0.59,10.2,0,0.31
0,6.9,0.26,0.49,1.6,0.057999999999999996,166.0,0.9965,3.65,0.52,9.4,0,0.23493975903614459
0,7.6,0.31,0.49,3.95,0.044000000000000004,131.0,0.9912,3.08,0.67,12.8,1,0.20610687022900764
0,8.2,0.29,0.49,1.0,0.044000000000000004,118.0,0.9928,3.24,0.36,10.9,0,0.2457627118644068
0,6.6,0.46,0.49,7.4,0.052000000000000005,184.0,0.9956,3.11,0.38,9.0,0,0.10326086956521739
0,7.8,0.28,0.49,1.3,0.046,142.0,0.9936,3.09,0.59,10.2,0,0.19014084507042253
0,5.8,0.15,0.49,1.1,0.048,98.0,0.9929,3.19,0.48,9.2,0,0.21428571428571427
0,7.8,0.4,0.49,7.8,0.06,162.0,0.9966,3.26,0.58,11.3,1,0.20987654320987653
0,6.6,0.31,0.49,7.7,0.05,220.0,0.9964,3.12,0.45,8.8,0,0.23636363636363636
0,6.6,0.325,0.49,7.7,0.049,217.0,0.996,3.16,0.4,9.3,0,0.24423963133640553
0,6.6,0.27,0.49,7.8,0.049,217.0,0.9959,3.17,0.45,9.4,1,0.2857142857142857
0,6.7,0.26,0.49,8.3,0.047,191.0,0.9954,3.23,0.4,10.3,1,0.28272251308900526
0,6.7,0.21,0.49,1.4,0.047,114.0,0.9914,2.92,0.42,10.8,1,0.2631578947368421
0,8.1,0.28,0.46,15.4,0.059000000000000004,177.0,1.0004,3.27,0.58,9.0,0,0.1807909604519774
0,6.5,0.13,0.37,1.0,0.036000000000000004,114.0,0.9911,3.41,0.51,11.5,1,0.42105263157894735
0,7.8,0.445,0.56,1.0,0.04,84.0,0.9938,3.25,0.43,10.8,0,0.09523809523809523
0,8.8,0.39,0.34,5.9,0.055,128.0,0.9927,2.95,0.51,11.8,1,0.2578125
0,7.9,0.18,0.33,1.2,0.033,72.0,0.9922,3.12,0.38,10.5,1,0.2777777777777778
0,7.1,0.31,0.38,1.2,0.036000000000000004,124.0,0.9924,3.14,0.44,9.9,1,0.08064516129032258
0,7.8,0.24,0.18,6.7,0.046,160.0,0.9963,3.2,0.56,9.8,1,0.20625
0,7.0,0.35,0.3,6.5,0.027999999999999997,87.0,0.9936,3.4,0.42,11.4,1,0.3103448275862069
0,6.8,0.22,0.29,8.9,0.046,188.0,0.9955,3.3,0.44,10.3,1,0.43617021276595747
0,6.2,0.27,0.32,8.8,0.047,224.0,0.9961,3.17,0.47,8.9,0,0.29017857142857145
0,7.3,0.23,0.37,1.8,0.032,156.0,0.992,3.11,0.35,11.1,1,0.38461538461538464
0,6.2,0.3,0.2,6.6,0.045,170.0,0.9944,3.36,0.45,10.4,1,0.24705882352941178
0,6.4,0.35,0.2,5.7,0.034,117.0,0.9944,3.33,0.43,10.1,0,0.15384615384615385
0,7.2,0.25,0.28,14.4,0.055,205.0,0.9986,3.12,0.38,9.0,1,0.2682926829268293
0,7.4,0.26,0.37,9.4,0.047,147.0,0.9982,3.46,0.72,10.0,0,0.2857142857142857
0,6.7,0.25,0.26,1.55,0.040999999999999995,216.0,0.9949,3.55,0.63,9.4,0,0.5486111111111112
0,7.1,0.16,0.25,1.3,0.034,123.0,0.9915,3.27,0.55,11.4,1,0.22764227642276422
0,9.0,0.43,0.3,1.5,0.05,175.0,0.9951,3.11,0.45,9.7,0,0.04
0,7.0,0.24,0.3,4.2,0.04,213.0,0.9927,3.28,0.49,11.8,1,0.19248826291079812
0,6.7,0.265,0.22,8.6,0.048,198.0,0.9955,3.25,0.41,10.2,0,0.2727272727272727
0,7.7,0.12,0.32,1.4,0.06,150.0,0.9952,3.37,0.42,9.2,1,0.31333333333333335
0,7.2,0.21,0.33,3.0,0.036000000000000004,132.0,0.9928,3.25,0.4,11.0,1,0.26515151515151514
0,8.5,0.32,0.36,14.9,0.040999999999999995,190.0,0.9982,3.08,0.31,10.0,1,0.24736842105263157
0,6.9,0.18,0.3,2.0,0.038,190.0,0.9914,3.32,0.37,12.2,1,0.20526315789473684
0,6.3,0.26,0.29,2.2,0.043,175.0,0.9918,3.38,0.43,11.6,1,0.2
0,6.7,0.26,0.3,1.8,0.043,121.0,0.9944,3.44,0.61,10.2,1,0.2066115702479339
0,7.9,0.29,0.36,11.1,0.033,208.0,0.9969,3.14,0.46,10.3,0,0.20673076923076922
0,6.5,0.27,0.19,4.2,0.046,114.0,0.9955,3.25,0.35,8.6,0,0.05263157894736842
0,6.7,0.33,0.42,6.4,0.057999999999999996,151.0,0.9954,3.16,0.44,9.6,0,0.17880794701986755
0,6.7,0.31,0.42,6.4,0.057,148.0,0.9955,3.16,0.45,9.6,0,0.16891891891891891
0,6.6,0.25,0.31,1.5,0.035,127.0,0.9921,3.41,0.47,11.3,1,0.25196850393700787
0,6.4,0.24,0.22,1.5,0.038,157.0,0.9934,3.41,0.55,9.9,1,0.24203821656050956
0,7.0,0.61,0.26,1.7,0.051,161.0,0.9946,3.36,0.6,10.6,0,0.15527950310559005
0,6.8,0.22,0.3,13.6,0.055,180.0,0.9984,3.44,0.39,9.8,0,0.2777777777777778
0,8.1,0.31,0.24,1.6,0.032,67.0,0.9924,3.08,0.47,10.5,0,0.14925373134328357
0,7.0,0.2,0.3,6.1,0.037000000000000005,120.0,0.9939,3.24,0.51,10.8,0,0.25833333333333336
0,7.9,0.18,0.37,3.0,0.061,178.0,0.995,3.22,0.51,10.0,1,0.1404494382022472
0,6.6,0.34,0.27,6.2,0.059000000000000004,136.0,0.9957,3.3,0.49,10.1,1,0.16911764705882354
0,6.5,0.18,0.34,1.6,0.04,148.0,0.9912,3.32,0.59,11.5,1,0.2905405405405405
0,7.0,0.21,0.31,6.0,0.046,108.0,0.9939,3.26,0.5,10.8,1,0.26851851851851855
0,6.8,0.27,0.32,1.5,0.044000000000000004,142.0,0.9921,3.1,0.43,9.9,1,0.13380281690140844
0,9.3,0.2,0.33,1.7,0.05,178.0,0.9954,3.16,0.43,9.0,0,0.15730337078651685
0,5.8,0.23,0.27,1.8,0.043,69.0,0.9933,3.38,0.31,9.4,1,0.34782608695652173
0,7.6,0.2,0.39,2.6,0.044000000000000004,180.0,0.9941,3.46,0.44,10.8,1,0.16666666666666666
0,8.2,0.15,0.48,2.7,0.052000000000000005,190.0,0.995,3.5,0.45,10.9,1,0.12631578947368421
0,7.0,0.13,0.3,5.0,0.055999999999999994,122.0,0.9945,3.47,0.42,10.5,1,0.2540983606557377
0,6.9,0.17,0.22,4.6,0.064,152.0,0.9952,3.29,0.37,9.3,1,0.3618421052631579
0,7.0,0.3,0.32,6.4,0.034,97.0,0.9924,3.23,0.44,11.8,1,0.28865979381443296
0,7.6,0.445,0.44,14.5,0.045,212.0,0.9986,3.48,0.36,10.0,1,0.32075471698113206
0,7.5,0.22,0.33,6.7,0.036000000000000004,138.0,0.9939,3.2,0.68,11.4,1,0.32608695652173914
0,9.2,0.23,0.3,1.1,0.031,99.0,0.9929,2.94,0.3,10.4,1,0.40404040404040403
0,8.7,0.34,0.46,13.8,0.055,198.0,0.9988,3.36,0.37,9.5,1,0.3434343434343434
0,6.6,0.545,0.04,2.5,0.031,111.0,0.9906,3.14,0.32,11.9,0,0.43243243243243246
0,8.1,0.3,0.31,1.1,0.040999999999999995,123.0,0.9914,2.99,0.45,11.1,1,0.3983739837398374
0,6.9,0.16,0.3,9.6,0.057,185.0,0.9978,3.39,0.38,9.6,1,0.2702702702702703
0,8.0,0.32,0.36,4.6,0.042,178.0,0.9928,3.29,0.47,12.0,1,0.3146067415730337
0,6.1,0.22,0.23,3.1,0.052000000000000005,104.0,0.9948,3.14,0.42,8.7,0,0.14423076923076922
0,7.5,0.15,0.38,1.8,0.054000000000000006,101.0,0.9946,3.24,0.44,10.0,0,0.18811881188118812
0,8.4,0.29,0.29,1.05,0.032,55.0,0.9908,2.91,0.32,11.4,0,0.07272727272727272
0,6.6,0.37,0.47,6.5,0.061,150.0,0.9954,3.14,0.45,9.6,1,0.15333333333333332
0,7.7,0.38,0.4,2.0,0.038,152.0,0.9906,3.18,0.32,12.9,1,0.18421052631578946
0,6.3,0.25,0.23,14.9,0.039,142.0,0.99705,3.14,0.35,9.7,1,0.33098591549295775
0,8.3,0.3,0.36,10.0,0.042,169.0,0.9982,3.23,0.51,9.3,1,0.1952662721893491
0,6.1,0.34,0.31,12.0,0.053,238.0,0.9977,3.16,0.48,8.6,0,0.19327731092436976
0,7.5,0.22,0.29,4.8,0.05,87.0,0.9940000000000001,3.14,0.42,9.9,0,0.3793103448275862
0,8.0,0.27,0.24,1.2,0.044000000000000004,102.0,0.9929,3.28,0.42,10.9,0,0.19607843137254902
0,6.1,0.17,0.27,1.5,0.055999999999999994,135.0,0.9924,3.2,0.43,10.2,1,0.3333333333333333
0,7.4,0.18,0.3,10.4,0.045,174.0,0.9966,3.11,0.57,9.7,1,0.25287356321839083
0,6.7,0.16,0.28,2.5,0.046,153.0,0.9921,3.38,0.51,11.4,1,0.26143790849673204
0,6.1,0.255,0.44,12.3,0.045,197.0,0.9967,3.24,0.54,9.5,1,0.26903553299492383
0,7.4,0.23,0.25,1.4,0.049,141.0,0.9934,3.42,0.54,10.2,1,0.3049645390070922
0,6.4,0.16,0.28,2.2,0.042,93.0,0.9914,3.31,0.43,11.1,1,0.3548387096774194
0,6.7,0.27,0.25,8.0,0.053,202.0,0.9961,3.22,0.43,9.3,0,0.26732673267326734
0,6.9,0.29,0.23,8.6,0.055999999999999994,215.0,0.9967,3.17,0.44,8.8,0,0.26046511627906976
0,9.6,0.21,0.28,1.2,0.038,53.0,0.9926,2.8,0.46,10.6,0,0.22641509433962265
0,6.6,0.62,0.2,8.7,0.046,224.0,0.99605,3.17,0.44,9.3,0,0.36160714285714285
0,6.4,0.28,0.19,5.4,0.042,181.0,0.99435,3.31,0.35,10.2,1,0.3701657458563536
0,8.0,0.3,0.28,5.7,0.044000000000000004,124.0,0.9948,3.16,0.51,10.2,1,0.25
0,6.4,0.17,0.27,1.5,0.037000000000000005,98.0,0.9916,3.46,0.42,11.0,1,0.20408163265306123
0,7.3,0.21,0.3,10.9,0.037000000000000005,112.0,0.997,3.4,0.5,9.6,1,0.16071428571428573
0,6.6,0.32,0.26,7.7,0.054000000000000006,209.0,0.9961,3.17,0.45,8.8,0,0.2679425837320574
0,7.4,0.32,0.22,1.7,0.051,179.0,0.9955,3.28,0.69,8.9,0,0.27932960893854747
0,6.6,0.37,0.07,1.4,0.048,144.0,0.9922,3.17,0.38,10.0,0,0.4027777777777778
0,7.7,0.43,0.28,4.5,0.046,102.0,0.9918,3.16,0.56,12.2,1,0.3235294117647059
0,7.8,0.39,0.26,9.9,0.059000000000000004,181.0,0.9955,3.04,0.42,10.9,1,0.18232044198895028
0,6.5,0.18,0.26,1.4,0.040999999999999995,141.0,0.9941,3.34,0.72,9.5,1,0.28368794326241137
0,7.8,0.4,0.26,9.5,0.059000000000000004,178.0,0.9955,3.04,0.43,10.9,1,0.1797752808988764
0,6.9,0.19,0.28,3.0,0.054000000000000006,99.0,0.9924,3.16,0.4,10.8,1,0.3333333333333333
0,6.6,0.25,0.35,14.0,0.069,163.0,0.9990000000000001,3.56,0.47,9.8,0,0.25766871165644173
0,6.4,0.15,0.36,1.8,0.034,150.0,0.9922,3.42,0.69,11.0,1,0.2866666666666667
0,8.4,0.17,0.31,5.4,0.052000000000000005,150.0,0.9953,3.24,0.38,9.8,0,0.31333333333333335
0,6.1,0.32,0.37,1.8,0.051,200.0,0.9945,3.49,0.44,10.5,0,0.065
0,8.5,0.21,0.26,9.25,0.034,142.0,0.9945,3.05,0.37,11.4,1,0.5140845070422535
0,8.7,0.45,0.4,1.5,0.067,100.0,0.9957,3.27,0.57,10.1,1,0.17
0,6.7,0.24,0.29,6.8,0.038,127.0,0.9932,3.33,0.46,11.6,1,0.4251968503937008
0,7.4,0.33,0.26,2.6,0.04,115.0,0.9913,3.07,0.52,11.8,1,0.25217391304347825
0,7.2,0.26,0.3,2.1,0.033,158.0,0.9909,3.33,0.43,12.1,1,0.31645569620253167
0,8.2,0.36,0.29,7.6,0.035,122.0,0.9939,3.16,0.34,12.0,0,0.30327868852459017
0,7.8,0.2,0.24,1.6,0.026000000000000002,189.0,0.991,3.08,0.74,12.1,1,0.13756613756613756
0,9.4,0.16,0.3,1.4,0.042,176.0,0.9954,3.15,0.46,9.1,0,0.14772727272727273
0,6.4,0.33,0.24,1.6,0.054000000000000006,117.0,0.9943,3.36,0.5,9.3,0,0.21367521367521367
0,7.8,0.22,0.36,1.4,0.055999999999999994,153.0,0.993,3.2,0.53,10.4,1,0.13725490196078433
0,6.6,0.37,0.24,2.0,0.064,120.0,0.9946,3.32,0.54,9.4,0,0.19166666666666668
0,6.7,0.37,0.41,6.3,0.061,149.0,0.9953,3.16,0.47,9.6,1,0.1476510067114094
0,7.1,0.37,0.32,1.4,0.037000000000000005,126.0,0.9918,3.19,0.62,12.0,0,0.21428571428571427
0,6.9,0.25,0.27,9.05,0.039,128.0,0.9936,3.27,0.34,11.3,1,0.2890625
0,6.8,0.23,0.29,15.4,0.073,173.0,0.9984,3.06,0.41,8.7,1,0.3236994219653179
0,6.4,0.26,0.21,7.1,0.04,162.0,0.9956,3.39,0.58,9.9,1,0.21604938271604937
0,7.6,0.3,0.22,10.2,0.049,191.0,0.9966,3.08,0.4,9.3,1,0.29842931937172773
0,9.4,0.16,0.23,1.6,0.042,67.0,0.9942,3.07,0.32,9.5,0,0.208955223880597
0,7.5,0.33,0.39,12.4,0.065,119.0,0.9974,3.16,0.39,9.4,0,0.24369747899159663
0,7.6,0.38,0.2,3.4,0.046,116.0,0.9944,3.15,0.41,9.4,0,0.07758620689655173
0,8.8,0.2,0.43,15.0,0.053,184.0,1.0008,3.28,0.79,8.8,1,0.32608695652173914
0,6.6,0.36,0.21,1.5,0.049,184.0,0.9928,3.18,0.41,9.9,1,0.21195652173913043
0,5.6,0.46,0.24,4.8,0.042,72.0,0.9908,3.29,0.37,12.6,1,0.3333333333333333
0,7.2,0.15,0.38,1.2,0.038,110.0,0.9917,3.19,0.43,11.1,1,0.16363636363636364
0,8.2,0.42,0.29,4.1,0.03,100.0,0.9911,3.0,0.32,12.8,1,0.31
0,6.8,0.3,0.35,2.8,0.038,164.0,0.9912,3.09,0.53,12.0,1,0.06097560975609756
0,6.7,0.27,0.3,13.9,0.028999999999999998,131.0,0.9953,3.36,0.5,12.0,1,0.2595419847328244
0,7.2,0.5,0.0,0.8,0.034,114.0,0.9932,3.19,0.34,9.2,0,0.40350877192982454
0,6.0,0.26,0.29,1.0,0.032,96.0,0.9896,3.38,0.44,12.3,1,0.28125
0,6.8,0.33,0.28,1.2,0.032,131.0,0.9889,3.19,0.41,13.0,1,0.2900763358778626
0,7.4,0.29,0.31,1.7,0.035,110.0,0.9926,3.07,0.38,10.9,0,0.20909090909090908
0,7.3,0.19,0.24,6.3,0.054000000000000006,231.0,0.9964,3.36,0.54,10.0,1,0.1471861471861472
0,6.5,0.32,0.12,11.5,0.033,165.0,0.9974,3.22,0.32,9.0,0,0.21212121212121213
0,7.1,0.32,0.4,1.5,0.034,84.0,0.9944,3.42,0.6,10.4,0,0.15476190476190477
0,7.3,0.17,0.23,6.3,0.051,240.0,0.9963,3.36,0.54,10.0,1,0.14583333333333334
0,7.7,0.44,0.24,11.2,0.031,167.0,0.9948,3.12,0.43,11.3,1,0.24550898203592814
0,7.4,0.49,0.24,15.1,0.03,153.0,0.9953,3.13,0.51,12.0,1,0.2222222222222222
0,6.4,0.21,0.3,5.6,0.044000000000000004,160.0,0.9949,3.6,0.41,10.6,1,0.26875
0,7.2,0.24,0.29,2.2,0.037000000000000005,102.0,0.992,3.27,0.64,11.0,1,0.3627450980392157
0,6.5,0.34,0.36,11.0,0.052000000000000005,247.0,0.9984,3.44,0.55,9.3,1,0.2145748987854251
0,6.9,0.18,0.33,1.0,0.054000000000000006,164.0,0.9926,3.42,0.51,10.5,0,0.14634146341463414
0,8.2,0.18,0.31,11.8,0.039,249.0,0.9976,3.07,0.52,9.5,1,0.3855421686746988
0,8.3,0.28,0.45,7.8,0.059000000000000004,139.0,0.9972,3.33,0.77,11.2,1,0.2302158273381295
0,6.1,0.34,0.46,4.7,0.028999999999999998,94.0,0.991,3.29,0.62,12.3,1,0.22340425531914893
0,7.4,0.44,0.2,11.5,0.049,157.0,0.998,3.27,0.44,9.0,0,0.2802547770700637
0,7.6,0.26,0.58,7.9,0.040999999999999995,180.0,0.9966,3.07,0.38,9.0,0,0.34444444444444444
0,7.0,0.24,0.25,1.7,0.042,189.0,0.992,3.25,0.42,11.4,1,0.25396825396825395
0,7.1,0.25,0.25,1.6,0.046,181.0,0.9925,3.2,0.42,11.0,1,0.27624309392265195
0,6.4,0.18,0.31,1.6,0.049,127.0,0.9934,3.6,0.67,10.4,1,0.28346456692913385
0,8.3,0.27,0.39,2.4,0.057999999999999996,107.0,0.9955,3.28,0.59,10.3,0,0.14953271028037382
0,6.8,0.24,0.35,6.4,0.048,172.0,0.9944,3.29,0.55,10.5,1,0.2558139534883721
0,8.0,0.22,0.28,14.0,0.053,197.0,0.9981,3.14,0.45,9.8,1,0.4213197969543147
0,8.9,0.34,0.34,1.6,0.055999999999999994,176.0,0.9946,3.14,0.47,9.7,0,0.07386363636363637
0,8.9,0.33,0.34,1.4,0.055999999999999994,171.0,0.9946,3.13,0.47,9.7,0,0.08187134502923976
0,6.7,0.18,0.19,4.7,0.046,161.0,0.9946,3.32,0.66,10.5,1,0.35403726708074534
0,7.8,0.2,0.28,10.2,0.054000000000000006,186.0,0.997,3.14,0.46,10.0,1,0.41935483870967744
0,6.6,0.28,0.3,7.8,0.049,202.0,0.9958,3.24,0.39,9.5,0,0.28217821782178215
0,7.1,0.25,0.3,2.4,0.042,122.0,0.9940000000000001,3.43,0.61,10.5,1,0.20491803278688525
0,7.6,0.27,0.25,13.9,0.05,199.0,0.9984,3.34,0.5,9.8,1,0.22613065326633167
0,6.9,0.37,0.28,13.8,0.031,137.0,0.9948,3.1,0.37,11.6,1,0.24817518248175183
0,7.4,0.21,0.27,7.3,0.031,144.0,0.9932,3.15,0.38,11.8,1,0.2847222222222222
0,8.2,0.18,0.28,8.5,0.035,140.0,0.9952,3.04,0.37,10.1,1,0.29285714285714287
0,6.3,0.19,0.21,1.8,0.049,163.0,0.9924,3.31,0.5,10.3,1,0.2147239263803681
0,7.0,0.21,0.22,5.1,0.048,168.0,0.9945,3.34,0.49,10.4,1,0.2261904761904762
0,5.8,0.33,0.2,16.05,0.047,166.0,0.9976,3.09,0.46,8.9,0,0.1566265060240964
